x,y
3.1903889311673695e-07,-0.015944611709203554
3.1903889311673695e-07,-0.013847065313388566
3.1903889311673695e-07,-0.011931786098847312
3.1903889311673695e-07,-0.01017501257992318
3.1903889311673695e-07,-0.008554562570663908
3.1903889311673695e-07,-0.00704961445788427
3.1903889311673695e-07,-0.005640501769989932
3.1903889311673695e-07,-0.0043085186300008075
3.1903889311673695e-07,-0.0030357339620638653
3.1903889311673695e-07,-0.0018048125524080581
3.1903889311673695e-07,-0.0005988412517729327
3.1903889311673695e-07,0.0005988412507604306
3.1903889311673695e-07,0.001804812551381042
3.1903889311673695e-07,0.003035733961007625
3.1903889311673695e-07,0.004308518628900291
3.1903889311673695e-07,0.00564050176882955
3.1903889311673695e-07,0.0070496144566477
3.1903889311673695e-07,0.008554562569333839
3.1903889311673695e-07,0.010175012578481274
3.1903889311673695e-07,0.011931786097273873
3.1903889311673695e-07,0.01384706531166225
3.1903889311673695e-07,0.015944611707301312
3.1903889311673695e-07,0.018250000839026104
3.1903889311673695e-07,0.020790876286377935
3.1903889311673695e-07,0.023597226406554775
3.1903889311673695e-07,0.02670168804775575
3.1903889311673695e-07,0.03013988203745881
3.1903889311673695e-07,0.03395078603239486
3.1903889311673695e-07,0.03817715123595759
3.1903889311673695e-07,0.04286597058731479
3.1903889311673695e-07,0.04806900734570565
3.1903889311673695e-07,0.053843394584966946
3.1903889311673695e-07,0.060252318042212774
3.1903889311673695e-07,0.06736579711287362
3.1903889311673695e-07,0.07526158165612104
3.1903889311673695e-07,0.08402618580287244
3.1903889311673695e-07,0.09375608431346756
3.1903889311673695e-07,0.10455910243356975
3.1903889311673695e-07,0.11655603693037793
3.1903889311673695e-07,0.12988255443003657
3.1903889311673695e-07,0.14469142381241534
3.1903889311673695e-07,0.16115515290236873
3.1903889311673695e-07,0.17946911689698888
3.1903889311673695e-07,0.199855288057242
3.1903889311673695e-07,0.22256670475954046
3.1903889311673695e-07,0.24789285522571614
3.1903889311673695e-07,0.276166200139005
3.1903889311673695e-07,0.30777012311268515
3.1903889311673695e-07,0.3431486845392952
3.1903889311673695e-07,0.38281867117890284
3.1903889311673695e-07,0.42738459317644634
3.1903889311673695e-07,0.4775574999315554
3.1903889311673695e-07,0.5341787929450241
3.1903889311673695e-07,0.5982506474551779
3.1903889311673695e-07,0.670975276635512
3.1903889311673695e-07,0.7538061778563625
3.1903889311673695e-07,0.8485158417482049
3.1903889311673695e-07,0.9572864277232235
3.1903889311673695e-07,1.0828330229752023
3.1903889311673695e-07,1.2285740020286675
3.1903889311673695e-07,1.39887091062194
3.1903889311673695e-07,1.59937341746723
3.1903889311673695e-07,1.837527345169052
3.1903889311673695e-07,2.1233436757798203
3.1903889311673695e-07,2.470600216121637
3.1903889311673695e-07,2.8987908537153757
3.1903889311673695e-07,3.4364316535182544
3.1903889311673695e-07,4.126980398069699
3.1903889311673695e-07,5.040174037012027
3.1903889311673695e-07,6.295700365111065
3.1903889311673695e-07,8.118656644610367
3.1903889311673695e-07,10.992492517264353
3.1903889311673695e-07,16.20278839304562
3.1903889311673695e-07,28.962639487368136
3.1903889311673695e-07,7.794358687920676e-07
-28.962639451159248,6.851093855004195e-07
-28.962639451159248,-11.463961644275509
-28.962639451159248,-10.661389215750921
-28.962639451159248,-10.12931039851431
-28.962639451159248,-9.71581323865812
-28.962639451159248,-9.370204538846577
-28.962639451159248,-9.068899911208685
-28.962639451159248,-8.79887874656569
-28.962639451159248,-8.55214098855072
-28.962639451159248,-8.323394350851421
-28.962639451159248,-8.108942171167126
-28.962639451159248,-7.9060919879572245
-28.962639451159248,-7.712816352877124
-28.962639451159248,-7.527546484784551
-28.962639451159248,-7.349040642117156
-28.962639451159248,-7.176296818552446
-28.962639451159248,-7.008492914616266
-28.962639451159248,-6.844944584715008
-28.962639451159248,-6.685074820773183
-28.962639451159248,-6.528391545633376
-28.962639451159248,-6.374470805498723
-28.962639451159248,-6.2229439601167735
-28.962639451159248,-6.073487781862479
-28.962639451159248,-5.925816707774737
-28.962639451159248,-5.779676709870325
-28.962639451159248,-5.634840399189126
-28.962639451159248,-5.4911030827988565
-28.962639451159248,-5.34827956593602
-28.962639451159248,-5.206201543529217
-28.962639451159248,-5.064715463038681
-28.962639451159248,-4.923680768170072
-28.962639451159248,-4.7829684534988495
-28.962639451159248,-4.642459875376858
-28.962639451159248,-4.502045776076185
-28.962639451159248,-4.3616254869355275
-28.962639451159248,-4.221106283010701
-28.962639451159248,-4.080402866892568
-28.962639451159248,-3.939436963309457
-28.962639451159248,-3.798137009142951
-28.962639451159248,-3.6564379257544397
-28.962639451159248,-3.5142809621940088
-28.962639451159248,-3.3716135990572886
-28.962639451159248,-3.228389503558799
-28.962639451159248,-3.0845685268745267
-28.962639451159248,-2.94011673503525
-28.962639451159248,-2.7950064646800983
-28.962639451159248,-2.6492163948613303
-28.962639451159248,-2.5027316258795036
-28.962639451159248,-2.3555437558792574
-28.962639451159248,-2.207650945706085
-28.962639451159248,-2.059057962375454
-28.962639451159248,-1.909776191498631
-28.962639451159248,-1.7598236092031223
-28.962639451159248,-1.6092247045375132
-28.962639451159248,-1.4580103441062622
-28.962639451159248,-1.306217571773264
-28.962639451159248,-1.1538893377198438
-28.962639451159248,-1.001074152935631
-28.962639451159248,-0.8478256673250628
-28.962639451159248,-0.6942021719695116
-28.962639451159248,-0.540266028605532
-28.962639451159248,-0.3860830319538342
-28.962639451159248,-0.23172171303415803
-28.962639451159248,-0.07725259389149564
-28.962639451159248,0.07725259389148277
-28.962639451159248,0.23172171303414515
-28.962639451159248,0.3860830319538342
-28.962639451159248,0.5402660286055192
-28.962639451159248,0.6942021719694988
-28.962639451159248,0.84782566732505
-28.962639451159248,1.0010741529356182
-28.962639451159248,1.153889337719831
-28.962639451159248,1.3062175717732512
-28.962639451159248,1.4580103441062622
-28.962639451159248,1.6092247045375003
-28.962639451159248,1.7598236092031094
-28.962639451159248,1.9097761914986182
-28.962639451159248,2.059057962375454
-28.962639451159248,2.207650945706085
-28.962639451159248,2.3555437558792574
-28.962639451159248,2.5027316258794907
-28.962639451159248,2.6492163948613174
-28.962639451159248,2.7950064646800983
-28.962639451159248,2.9401167350352373
-28.962639451159248,3.0845685268745138
-28.962639451159248,3.228389503558786
-28.962639451159248,3.3716135990572758
-28.962639451159248,3.514280962193996
-28.962639451159248,3.6564379257544397
-28.962639451159248,3.798137009142938
-28.962639451159248,3.9394369633094306
-28.962639451159248,4.080402866892555
-28.962639451159248,4.221106283010701
-28.962639451159248,4.361625486935502
-28.962639451159248,4.502045776076173
-28.962639451159248,4.642459875376858
-28.962639451159248,4.782968453498836
-28.962639451159248,4.923680768170071
-28.962639451159248,5.064715463038668
-28.962639451159248,5.206201543529204
-28.962639451159248,5.348279565936006
-28.962639451159248,5.491103082798843
-28.962639451159248,5.634840399189126
-28.962639451159248,5.779676709870337
-28.962639451159248,5.9258167077747235
-28.962639451159248,6.0734877818624655
-28.962639451159248,6.22294396011676
-28.962639451159248,6.37447080549871
-28.962639451159248,6.52839154563335
-28.962639451159248,6.68507482077317
-28.962639451159248,6.844944584714994
-28.962639451159248,7.0084929146162525
-28.962639451159248,7.176296818552433
-28.962639451159248,7.349040642117169
-28.962639451159248,7.527546484784539
-28.962639451159248,7.712816352877112
-28.962639451159248,7.906091987957211
-28.962639451159248,8.108942171167111
-28.962639451159248,8.323394350851407
-28.962639451159248,8.552140988550693
-28.962639451159248,8.798878746565677
-28.962639451159248,9.068899911208687
-28.962639451159248,9.370204538846563
-28.962639451159248,9.715813238658093
-28.962639451159248,10.129310398514324
-28.962639451159248,10.661389215750921
-28.962639451159248,11.463961644275495
-28.962639451159248,7.633978134459804e-07
-16.202788387728535,7.216211851796576e-07
-16.202788387728535,-11.589430042353168
-16.202788387728535,-10.712420054515187
-16.202788387728535,-10.138578339488397
-16.202788387728535,-9.696627040322655
-16.202788387728535,-9.329830321013272
-16.202788387728535,-9.011924803577816
-16.202788387728535,-8.728467638271852
-16.202788387728535,-8.470613953752258
-16.202788387728535,-8.232529279958463
-16.202788387728535,-8.010148699550319
-16.202788387728535,-7.800518548947848
-16.202788387728535,-7.601419664335037
-16.202788387728535,-7.411138608686954
-16.202788387728535,-7.228321983240742
-16.202788387728535,-7.051879944705844
-16.202788387728535,-6.880920179382156
-16.202788387728535,-6.714701443158043
-16.202788387728535,-6.55260007649317
-16.202788387728535,-6.394085363412892
-16.202788387728535,-6.238701065428074
-16.202788387728535,-6.086051359343454
-16.202788387728535,-5.935789975883466
-16.202788387728535,-5.787611704648534
-16.202788387728535,-5.641245675668483
-16.202788387728535,-5.4964499937342515
-16.202788387728535,-5.3530074162728205
-16.202788387728535,-5.210721846011252
-16.202788387728535,-5.069415467077319
-16.202788387728535,-4.928926394701616
-16.202788387728535,-4.789106739097328
-16.202788387728535,-4.649821006628467
-16.202788387728535,-4.510944778246603
-16.202788387728535,-4.372363617918613
-16.202788387728535,-4.2339721734652604
-16.202788387728535,-4.095673439652674
-16.202788387728535,-3.957378159081406
-16.202788387728535,-3.819004340800929
-16.202788387728535,-3.680476879940252
-16.202788387728535,-3.5417272642030007
-16.202788387728535,-3.402693354995804
-16.202788387728535,-3.2633192323651845
-16.202788387728535,-3.1235550939098986
-16.202788387728535,-2.98335719849044
-16.202788387728535,-2.8426878459425486
-16.202788387728535,-2.7015153841744013
-16.202788387728535,-2.5598142350426873
-16.202788387728535,-2.4175649303143856
-16.202788387728535,-2.2747541488811662
-16.202788387728535,-2.1313747462586603
-16.202788387728535,-1.9874257673286473
-16.202788387728535,-1.8429124333258473
-16.202788387728535,-1.6978460942886957
-16.202788387728535,-1.552244138635282
-16.202788387728535,-1.4061298522357821
-16.202788387728535,-1.2595322203613437
-16.202788387728535,-1.1124856672115544
-16.202788387728535,-0.9650297293518121
-16.202788387728535,-0.8172086612986195
-16.202788387728535,-0.6690709736213645
-16.202788387728535,-0.5206689062041017
-16.202788387728535,-0.3720578416326485
-16.202788387728535,-0.2232956659246459
-16.202788387728535,-0.07444208588409833
-16.202788387728535,0.07444208588410552
-16.202788387728535,0.22329566592465308
-16.202788387728535,0.37205784163264843
-16.202788387728535,0.520668906204109
-16.202788387728535,0.6690709736213645
-16.202788387728535,0.8172086612986339
-16.202788387728535,0.965029729351812
-16.202788387728535,1.1124856672115546
-16.202788387728535,1.2595322203613508
-16.202788387728535,1.4061298522357895
-16.202788387728535,1.5522441386352892
-16.202788387728535,1.697846094288696
-16.202788387728535,1.8429124333258544
-16.202788387728535,1.9874257673286542
-16.202788387728535,2.131374746258668
-16.202788387728535,2.2747541488811733
-16.202788387728535,2.4175649303143927
-16.202788387728535,2.559814235042695
-16.202788387728535,2.7015153841744013
-16.202788387728535,2.8426878459425486
-16.202788387728535,2.98335719849044
-16.202788387728535,3.1235550939099057
-16.202788387728535,3.263319232365191
-16.202788387728535,3.4026933549958116
-16.202788387728535,3.541727264203015
-16.202788387728535,3.680476879940259
-16.202788387728535,3.819004340800936
-16.202788387728535,3.9573781590814128
-16.202788387728535,4.09567343965268
-16.202788387728535,4.233972173465253
-16.202788387728535,4.372363617918619
-16.202788387728535,4.510944778246609
-16.202788387728535,4.649821006628475
-16.202788387728535,4.789106739097342
-16.202788387728535,4.928926394701623
-16.202788387728535,5.0694154670773255
-16.202788387728535,5.21072184601126
-16.202788387728535,5.353007416272828
-16.202788387728535,5.4964499937342595
-16.202788387728535,5.64124567566849
-16.202788387728535,5.7876117046485405
-16.202788387728535,5.935789975883466
-16.202788387728535,6.086051359343453
-16.202788387728535,6.2387010654280735
-16.202788387728535,6.394085363412884
-16.202788387728535,6.552600076493177
-16.202788387728535,6.7147014431580505
-16.202788387728535,6.880920179382169
-16.202788387728535,7.051879944705849
-16.202788387728535,7.228321983240749
-16.202788387728535,7.411138608686962
-16.202788387728535,7.601419664335043
-16.202788387728535,7.8005185489478475
-16.202788387728535,8.010148699550331
-16.202788387728535,8.23252927995847
-16.202788387728535,8.470613953752256
-16.202788387728535,8.72846763827186
-16.202788387728535,9.011924803577823
-16.202788387728535,9.329830321013272
-16.202788387728535,9.696627040322648
-16.202788387728535,10.138578339488403
-16.202788387728535,10.712420054515192
-16.202788387728535,11.58943004235319
-16.202788387728535,8.910587482078815e-07
-10.992492516253147,2.72981917849189e-07
-10.992492516253147,-11.765619933331624
-10.992492516253147,-10.783753250491404
-10.992492516253147,-10.15149612360709
-10.992492516253147,-9.66994277599809
-10.992492516253147,-9.273775758600888
-10.992492516253147,-8.932939047875093
-10.992492516253147,-8.630981345120734
-10.992492516253147,-8.357867236231428
-10.992492516253147,-8.10699955430005
-10.992492516253147,-7.8737961649124335
-10.992492516253147,-7.654937053219836
-10.992492516253147,-7.447934495213525
-10.992492516253147,-7.25087263904342
-10.992492516253147,-7.062241998585305
-10.992492516253147,-6.880830048044386
-10.992492516253147,-6.705646479157455
-10.992492516253147,-6.53587068895017
-10.992492516253147,-6.370813986507985
-10.992492516253147,-6.209891817686188
-10.992492516253147,-6.052602974489194
-10.992492516253147,-5.898513779007912
-10.992492516253147,-5.747245878070298
-10.992492516253147,-5.598466703648767
-10.992492516253147,-5.451881931907121
-10.992492516253147,-5.3072294619046865
-10.992492516253147,-5.164274564769371
-10.992492516253147,-5.022805945224871
-10.992492516253147,-4.882632522252617
-10.992492516253147,-4.743580782565545
-10.992492516253147,-4.605492594896497
-10.992492516253147,-4.468223398522283
-10.992492516253147,-4.331640698465948
-10.992492516253147,-4.195622814186014
-10.992492516253147,-4.060057839500597
-10.992492516253147,-3.924842779877056
-10.992492516253147,-3.7898828396740996
-10.992492516253147,-3.6550908369076134
-10.992492516253147,-3.5203867269603037
-10.992492516253147,-3.3856972196158437
-10.992492516253147,-3.2509554760577544
-10.992492516253147,-3.116100874172804
-10.992492516253147,-2.981078831748613
-10.992492516253147,-2.8458406780428103
-10.992492516253147,-2.710343564798017
-10.992492516253147,-2.5745504081459054
-10.992492516253147,-2.438429853039659
-10.992492516253147,-2.3019562519302803
-10.992492516253147,-2.1651096494103217
-10.992492516253147,-2.027875764539164
-10.992492516253147,-1.8902459625907724
-10.992492516253147,-1.7522172080767544
-10.992492516253147,-1.6137919911472671
-10.992492516253147,-1.4749782199023553
-10.992492516253147,-1.3357890717974787
-10.992492516253147,-1.1962427982249175
-10.992492516253147,-1.0563624775120186
-10.992492516253147,-0.9161757129927464
-10.992492516253147,-0.7757142744563648
-10.992492516253147,-0.6350136831110446
-10.992492516253147,-0.49411274215398093
-10.992492516253147,-0.35305301702951847
-10.992492516253147,-0.21187827138597928
-10.992492516253147,-0.07063386650697372
-10.992492516253147,0.07063386650696883
-10.992492516253147,0.2118782713859744
-10.992492516253147,0.3530530170295136
-10.992492516253147,0.49411274215397605
-10.992492516253147,0.6350136831110446
-10.992492516253147,0.7757142744563648
-10.992492516253147,0.9161757129927415
-10.992492516253147,1.0563624775120137
-10.992492516253147,1.1962427982249126
-10.992492516253147,1.3357890717974787
-10.992492516253147,1.4749782199023505
-10.992492516253147,1.6137919911472622
-10.992492516253147,1.7522172080767544
-10.992492516253147,1.8902459625907675
-10.992492516253147,2.027875764539164
-10.992492516253147,2.165109649410317
-10.992492516253147,2.3019562519302803
-10.992492516253147,2.4384298530396493
-10.992492516253147,2.5745504081459005
-10.992492516253147,2.7103435647980123
-10.992492516253147,2.845840678042806
-10.992492516253147,2.9810788317486137
-10.992492516253147,3.1161008741728033
-10.992492516253147,3.250955476057755
-10.992492516253147,3.3856972196158384
-10.992492516253147,3.5203867269602984
-10.992492516253147,3.655090836907608
-10.992492516253147,3.7898828396740947
-10.992492516253147,3.924842779877051
-10.992492516253147,4.060057839500591
-10.992492516253147,4.195622814186009
-10.992492516253147,4.331640698465943
-10.992492516253147,4.468223398522283
-10.992492516253147,4.605492594896496
-10.992492516253147,4.74358078256554
-10.992492516253147,4.88263252225261
-10.992492516253147,5.022805945224871
-10.992492516253147,5.16427456476937
-10.992492516253147,5.307229461904679
-10.992492516253147,5.451881931907125
-10.992492516253147,5.598466703648762
-10.992492516253147,5.747245878070291
-10.992492516253147,5.898513779007904
-10.992492516253147,6.05260297448918
-10.992492516253147,6.209891817686181
-10.992492516253147,6.370813986507973
-10.992492516253147,6.5358706889501645
-10.992492516253147,6.705646479157454
-10.992492516253147,6.880830048044385
-10.992492516253147,7.0622419985853
-10.992492516253147,7.250872639043407
-10.992492516253147,7.447934495213506
-10.992492516253147,7.654937053219824
-10.992492516253147,7.873796164912434
-10.992492516253147,8.106999554300048
-10.992492516253147,8.35786723623141
-10.992492516253147,8.63098134512073
-10.992492516253147,8.932939047875086
-10.992492516253147,9.273775758600873
-10.992492516253147,9.669942775998075
-10.992492516253147,10.151496123607098
-10.992492516253147,10.783753250491397
-10.992492516253147,11.76561993333163
-10.992492516253147,5.940548714543501e-07
-8.11865664280097,7.671738053283347e-07
-8.11865664280097,-11.979012814731869
-8.11865664280097,-10.869629891176409
-8.11865664280097,-10.166988460525149
-8.11865664280097,-9.638031501372518
-8.11865664280097,-9.206895936724612
-8.11865664280097,-8.838884236717655
-8.11865664280097,-8.515095130751561
-8.11865664280097,-8.224044901199484
-8.11865664280097,-7.958210737753108
-8.11865664280097,-7.7123840849452305
-8.11865664280097,-7.4828020400146835
-8.11865664280097,-7.266652743959569
-8.11865664280097,-7.061776401022092
-8.11865664280097,-6.866475659562662
-8.11865664280097,-6.67939050557383
-8.11865664280097,-6.499412942635039
-8.11865664280097,-6.325627144873633
-8.11865664280097,-6.157266448701019
-8.11865664280097,-5.993681787797154
-8.11865664280097,-5.8343180949134466
-8.11865664280097,-5.678696369753241
-8.11865664280097,-5.526399853825112
-8.11865664280097,-5.377063233272124
-8.11865664280097,-5.230364108746656
-8.11865664280097,-5.086016186532641
-8.11865664280097,-4.943763793375609
-8.11865664280097,-4.803377421404203
-8.11865664280097,-4.6646500835056965
-8.11865664280097,-4.527394312931195
-8.11865664280097,-4.391439679969019
-8.11865664280097,-4.256630727432246
-8.11865664280097,-4.122825248327935
-8.11865664280097,-3.9898928454036273
-8.11865664280097,-3.8577137247029567
-8.11865664280097,-3.7261776848025012
-8.11865664280097,-3.5951832707647275
-8.11865664280097,-3.4646370675467795
-8.11865664280097,-3.3344531120361403
-8.11865664280097,-3.2045524063241566
-8.11865664280097,-3.0748625174906885
-8.11865664280097,-2.9453172512183774
-8.11865664280097,-2.815856388108075
-8.11865664280097,-2.686425472725394
-8.11865664280097,-2.556975646251444
-8.11865664280097,-2.427463514204965
-8.11865664280097,-2.2978510411061808
-8.11865664280097,-2.1681054642168416
-8.11865664280097,-2.0381992186664735
-8.11865664280097,-1.9081098664088463
-8.11865664280097,-1.7778200215926807
-8.11865664280097,-1.6473172651216959
-8.11865664280097,-1.5165940414649632
-8.11865664280097,-1.3856475311981644
-8.11865664280097,-1.254479493342861
-8.11865664280097,-1.1230960723481063
-8.11865664280097,-0.9915075655388702
-8.11865664280097,-0.8597281480359029
-8.11865664280097,-0.7277755535136698
-8.11865664280097,-0.5956707106699883
-8.11865664280097,-0.46343733688062755
-8.11865664280097,-0.3311014921368263
-8.11865664280097,-0.1986910979358874
-8.11865664280097,-0.06623542723129305
-8.11865664280097,0.06623542723129305
-8.11865664280097,0.1986910979358874
-8.11865664280097,0.3311014921368263
-8.11865664280097,0.4634373368806276
-8.11865664280097,0.595670710669992
-8.11865664280097,0.7277755535136735
-8.11865664280097,0.8597281480359029
-8.11865664280097,0.9915075655388684
-8.11865664280097,1.1230960723481063
-8.11865664280097,1.2544794933428536
-8.11865664280097,1.3856475311981642
-8.11865664280097,1.5165940414649595
-8.11865664280097,1.6473172651216959
-8.11865664280097,1.7778200215926825
-8.11865664280097,1.9081098664088463
-8.11865664280097,2.03819921866647
-8.11865664280097,2.168105464216845
-8.11865664280097,2.2978510411061785
-8.11865664280097,2.4274635142049616
-8.11865664280097,2.5569756462514404
-8.11865664280097,2.6864254727253942
-8.11865664280097,2.8158563881080734
-8.11865664280097,2.945317251218375
-8.11865664280097,3.0748625174906885
-8.11865664280097,3.2045524063241584
-8.11865664280097,3.3344531120361403
-8.11865664280097,3.4646370675467795
-8.11865664280097,3.5951832707647235
-8.11865664280097,3.726177684802498
-8.11865664280097,3.857713724702951
-8.11865664280097,3.9898928454036287
-8.11865664280097,4.122825248327933
-8.11865664280097,4.256630727432249
-8.11865664280097,4.391439679969017
-8.11865664280097,4.527394312931191
-8.11865664280097,4.664650083505689
-8.11865664280097,4.803377421404203
-8.11865664280097,4.9437637933756085
-8.11865664280097,5.086016186532633
-8.11865664280097,5.230364108746665
-8.11865664280097,5.377063233272119
-8.11865664280097,5.526399853825108
-8.11865664280097,5.678696369753235
-8.11865664280097,5.834318094913445
-8.11865664280097,5.993681787797147
-8.11865664280097,6.157266448701015
-8.11865664280097,6.32562714487363
-8.11865664280097,6.499412942635047
-8.11865664280097,6.67939050557383
-8.11865664280097,6.866475659562664
-8.11865664280097,7.061776401022092
-8.11865664280097,7.266652743959556
-8.11865664280097,7.482802040014674
-8.11865664280097,7.712384084945233
-8.11865664280097,7.95821073775311
-8.11865664280097,8.22404490119948
-8.11865664280097,8.515095130751561
-8.11865664280097,8.838884236717659
-8.11865664280097,9.206895936724594
-8.11865664280097,9.63803150137251
-8.11865664280097,10.166988460525152
-8.11865664280097,10.869629891176412
-8.11865664280097,11.979012814731876
-8.11865664280097,4.4348750280761855e-07
-6.295700363809329,8.547561909841189e-07
-6.295700363809329,-12.216596407290698
-6.295700363809329,-10.964563721129538
-6.295700363809329,-10.184037589685305
-6.295700363809329,-9.603032397165606
-6.295700363809329,-9.133746190425864
-6.295700363809329,-8.736251913453906
-6.295700363809329,-8.38889848170423
-6.295700363809329,-8.078581837159389
-6.295700363809329,-7.796746449743543
-6.295700363809329,-7.537486590712103
-6.295700363809329,-7.296547521613492
-6.295700363809329,-7.070758128780377
-6.295700363809329,-6.8576887161872175
-6.295700363809329,-6.655434404645161
-6.295700363809329,-6.462472485044586
-6.295700363809329,-6.277565300350925
-6.295700363809329,-6.099692229227561
-6.295700363809329,-5.92800087746503
-6.295700363809329,-5.761771303558809
-6.295700363809329,-5.600389306054714
-6.295700363809329,-5.443326147048787
-6.295700363809329,-5.290122934716234
-6.295700363809329,-5.140378436368419
-6.295700363809329,-4.993739456582351
-6.295700363809329,-4.849893160235122
-6.295700363809329,-4.708560889141529
-6.295700363809329,-4.5694931392430105
-6.295700363809329,-4.432465449395823
-6.295700363809329,-4.297275013471696
-6.295700363809329,-4.16373787181699
-6.295700363809329,-4.031686570900218
-6.295700363809329,-3.900968204486235
-6.295700363809329,-3.771442768179291
-6.295700363809329,-3.6429817732714644
-6.295700363809329,-3.5154670766537026
-6.295700363809329,-3.3887898919097355
-6.295700363809329,-3.2628499532116457
-6.295700363809329,-3.13755480870595
-6.295700363809329,-3.0128192240429317
-6.295700363809329,-2.88856467980182
-6.295700363809329,-2.7647189489831
-6.295700363809329,-2.641215742617229
-6.295700363809329,-2.517994412985819
-6.295700363809329,-2.3949997050544027
-6.295700363809329,-2.2721815475464204
-6.295700363809329,-2.1494948757067913
-6.295700363809329,-2.0268994782627696
-6.295700363809329,-1.904359861438316
-6.295700363809329,-1.7818451231596715
-6.295700363809329,-1.6593288308471537
-6.295700363809329,-1.5367888964607181
-6.295700363809329,-1.4142074427918616
-6.295700363809329,-1.2915706554053497
-6.295700363809329,-1.1688686151586378
-6.295700363809329,-1.0460951068851898
-6.295700363809329,-0.9232474006311687
-6.295700363809329,-0.8003260027825095
-6.295700363809329,-0.6773343754981909
-6.295700363809329,-0.5542786240487074
-6.295700363809329,-0.43116715290710167
-6.295700363809329,-0.30801029270219804
-6.295700363809329,-0.18481990136180448
-6.295700363809329,-0.06160894388397406
-6.295700363809329,0.06160894388397266
-6.295700363809329,0.18481990136180448
-6.295700363809329,0.30801029270219804
-6.295700363809329,0.4311671529071003
-6.295700363809329,0.5542786240487074
-6.295700363809329,0.6773343754981922
-6.295700363809329,0.8003260027825095
-6.295700363809329,0.9232474006311673
-6.295700363809329,1.0460951068851883
-6.295700363809329,1.1688686151586394
-6.295700363809329,1.2915706554053512
-6.295700363809329,1.4142074427918603
-6.295700363809329,1.5367888964607195
-6.295700363809329,1.6593288308471523
-6.295700363809329,1.7818451231596715
-6.295700363809329,1.9043598614383175
-6.295700363809329,2.0268994782627696
-6.295700363809329,2.1494948757067927
-6.295700363809329,2.2721815475464204
-6.295700363809329,2.3949997050544045
-6.295700363809329,2.517994412985821
-6.295700363809329,2.6412157426172276
-6.295700363809329,2.7647189489830986
-6.295700363809329,2.8885646798018185
-6.295700363809329,3.0128192240429352
-6.295700363809329,3.13755480870595
-6.295700363809329,3.2628499532116426
-6.295700363809329,3.388789891909736
-6.295700363809329,3.515467076653704
-6.295700363809329,3.6429817732714613
-6.295700363809329,3.771442768179291
-6.295700363809329,3.9009682044862335
-6.295700363809329,4.031686570900218
-6.295700363809329,4.163737871816994
-6.295700363809329,4.297275013471694
-6.295700363809329,4.432465449395819
-6.295700363809329,4.569493139243012
-6.295700363809329,4.708560889141528
-6.295700363809329,4.849893160235124
-6.295700363809329,4.993739456582351
-6.295700363809329,5.140378436368419
-6.295700363809329,5.29012293471623
-6.295700363809329,5.443326147048786
-6.295700363809329,5.600389306054712
-6.295700363809329,5.7617713035588
-6.295700363809329,5.928000877465029
-6.295700363809329,6.099692229227557
-6.295700363809329,6.277565300350926
-6.295700363809329,6.462472485044591
-6.295700363809329,6.655434404645161
-6.295700363809329,6.857688716187215
